 VARIABLES="X" "Y" "Z" "abs(eta) (m)" "angle(phi) (rad)" "PRE1" "PRE2"
ZONE N=   3200 ,E =    3136 ,F=FEPOINT,ET=QUADRILATERAL
  0.1100000E+02  0.0000000E+00  0.0000000E+00  0.3359326E+00  0.2475769E+01  0.2641801E+00 -0.2075080E+00
  0.1094700E+02  0.1078190E+01  0.0000000E+00  0.3333831E+00  0.2477334E+01  0.2624972E+00 -0.2055227E+00
  0.1078860E+02  0.2145990E+01  0.0000000E+00  0.3266958E+00  0.2480479E+01  0.2578638E+00 -0.2005902E+00
  0.1052630E+02  0.3193130E+01  0.0000000E+00  0.3157980E+00  0.2485970E+01  0.2503230E+00 -0.1925273E+00
  0.1016270E+02  0.4209520E+01  0.0000000E+00  0.3011316E+00  0.2494412E+01  0.2402388E+00 -0.1815643E+00
  0.9701130E+01  0.5185360E+01  0.0000000E+00  0.2820503E+00  0.2509201E+01  0.2275063E+00 -0.1667130E+00
  0.9146170E+01  0.6111270E+01  0.0000000E+00  0.2596383E+00  0.2530834E+01  0.2126991E+00 -0.1488998E+00
  0.8503110E+01  0.6978330E+01  0.0000000E+00  0.2343331E+00  0.2563414E+01  0.1962444E+00 -0.1280630E+00
  0.7778170E+01  0.7778170E+01  0.0000000E+00  0.2070870E+00  0.2612340E+01  0.1787543E+00 -0.1045559E+00
  0.6978330E+01  0.8503110E+01  0.0000000E+00  0.1782419E+00  0.2690835E+01  0.1604386E+00 -0.7765073E-01
  0.6111270E+01  0.9146170E+01  0.0000000E+00  0.1497642E+00  0.2814278E+01  0.1418131E+00 -0.4814939E-01
  0.5185360E+01  0.9701130E+01  0.0000000E+00  0.1245364E+00  0.3010626E+01  0.1234699E+00 -0.1626359E-01
  0.4209520E+01  0.1016270E+02  0.0000000E+00  0.1073939E+00 -0.2978373E+01  0.1059666E+00  0.1745106E-01
  0.3193130E+01  0.1052630E+02  0.0000000E+00  0.1042788E+00 -0.2605679E+01  0.8965916E-01  0.5324760E-01
  0.2145990E+01  0.1078860E+02  0.0000000E+00  0.1174218E+00 -0.2261364E+01  0.7479477E-01  0.9051866E-01
  0.1078190E+01  0.1094700E+02  0.0000000E+00  0.1427959E+00 -0.2018356E+01  0.6179735E-01  0.1287314E+00
 -0.4808250E-06  0.1100000E+02  0.0000000E+00  0.1747860E+00 -0.1866138E+01  0.5087432E-01  0.1672182E+00
 -0.1078190E+01  0.1094700E+02  0.0000000E+00  0.2100363E+00 -0.1773411E+01  0.4226591E-01  0.2057398E+00
 -0.2145990E+01  0.1078860E+02  0.0000000E+00  0.2466485E+00 -0.1716773E+01  0.3587725E-01  0.2440252E+00
 -0.3193130E+01  0.1052630E+02  0.0000000E+00  0.2831924E+00 -0.1683061E+01  0.3172581E-01  0.2814097E+00
 -0.4209520E+01  0.1016270E+02  0.0000000E+00  0.3187278E+00 -0.1663774E+01  0.2959191E-01  0.3173511E+00
 -0.5185370E+01  0.9701130E+01  0.0000000E+00  0.3524972E+00 -0.1654432E+01  0.2944696E-01  0.3512651E+00
